is_std,ftd_price,min_level,avg_win_stddevsamp,max_win_stddevsamp,min_win_stddevsamp,num_days_ooc_rate,sum_total_ooc_rate,mailbox_wb_rate,mailbox_vault_key_chips_rate,mailbox_vault_coins_rate,spins_completed_rate,avg_wager,avg_rtp,max_rtp,min_rtp,avg_spins_left_in_bankroll,max_spins_left_in_bankroll,min_spins_left_in_bankroll,avg_daily_bonus_amount,max_daily_bonus_amount,min_daily_bonus_amount,we_completed_rate,vault_tier_up_rate,vault_tier_dropdown_rate,wildball_silver_rate,wildball_gold_rate,wildball_ruby_rate,wildball_emerald_rate,wildball_specia_diamond_rate,vv_completed_rate
1,2.99,161,4.46,6.13,3.71,1.00,323.60,0.00,0.00,0.00,3380,100413,0.84,0.90,0.74,21,82,0,1080000,1350000,700000,0.33,0.00,0.00,0.46,0.37,0.00,0.10,0.07,0.80
0,9.99,471,5.24,6.82,3.32,0.13,0.13,0.00,0.00,0.00,2114,330422,0.86,1.10,0.59,430,1406,112,1287500,4000000,700000,0.50,0.00,0.00,0.32,0.56,0.00,0.10,0.02,1.00
0,4.99,110,4.44,5.60,3.22,0.13,0.13,0.13,0.00,0.38,2115,105994,0.90,1.08,0.69,712,1061,225,7218750,50000000,800000,0.00,0.00,0.00,0.40,0.16,0.02,0.03,0.40,1.00
1,4.99,435,6.29,8.19,5.07,0.75,25.00,0.00,0.00,0.25,4235,243386,0.91,0.96,0.87,216,532,0,1975000,4000000,800000,0.67,0.00,0.00,0.35,0.51,0.05,0.05,0.05,1.00
0,14.99,139,5.24,7.52,3.53,0.00,0.00,0.13,0.00,0.13,2119,64457,1.01,1.45,0.73,27250,37330,11505,1675000,4000000,800000,0.60,0.00,0.00,0.42,0.38,0.03,0.08,0.09,0.88
0,4.99,320,8.81,22.85,3.45,1.00,113.00,0.13,0.00,0.25,2119,329424,0.88,1.03,0.78,96,397,0,1550000,4000000,750000,0.23,0.00,0.00,0.35,0.50,0.04,0.06,0.04,1.00
0,9.99,165,5.86,10.75,3.65,1.00,185.75,0.13,0.00,0.25,2119,156191,0.82,1.00,0.65,35,87,0,1562500,4000000,550000,0.00,0.13,0.00,0.47,0.31,0.00,0.16,0.06,0.88
0,9.99,368,4.57,6.06,3.54,0.25,2.88,0.00,0.00,0.13,2123,39455338,0.94,1.04,0.78,105,236,0,1957142,4000000,900000,0.50,0.25,0.13,0.14,0.57,0.00,0.29,0.00,0.50
1,4.99,77,4.99,5.69,3.57,1.00,179.80,0.80,0.00,0.60,3402,201730,0.90,0.94,0.84,109,424,0,1200000,2000000,800000,0.00,0.00,0.00,0.51,0.42,0.02,0.06,0.00,1.00
1,9.99,156,7.95,14.43,3.42,0.60,25.80,0.00,0.00,0.00,3405,1199082,0.86,0.99,0.52,89,210,0,1230000,2400000,700000,0.00,0.00,0.00,0.29,0.35,0.06,0.15,0.15,1.20
0,9.99,88,5.22,7.11,3.35,0.33,2.50,0.00,0.00,0.17,2839,193513,0.83,0.95,0.53,311,741,0,1450000,2350000,800000,0.00,0.00,0.00,0.48,0.43,0.00,0.04,0.04,0.50
1,24.99,376,5.73,7.71,4.26,1.00,265.75,0.00,0.00,0.50,4259,372713,0.87,0.91,0.79,51,131,8,1287500,1900000,900000,0.00,0.00,0.00,0.31,0.44,0.04,0.15,0.06,1.00
0,9.99,335,5.82,8.95,3.46,1.00,241.57,0.29,0.00,0.29,2436,291004,0.85,0.94,0.78,85,467,0,1350000,2050000,550000,0.00,0.00,0.00,0.45,0.34,0.03,0.18,0.00,0.86
0,4.99,95,8.75,11.77,6.22,0.13,0.25,0.13,0.00,0.25,2136,59552,0.99,1.50,0.35,2519,4225,558,1256250,2000000,750000,1.00,0.00,0.00,0.46,0.41,0.00,0.06,0.07,0.75
0,24.99,638,4.63,7.12,2.63,0.63,27.13,0.13,0.00,0.13,2136,353468,0.76,0.94,0.30,669,1478,0,1543750,4000000,900000,0.33,0.00,0.00,0.41,0.14,0.06,0.02,0.37,1.00
0,14.99,353,8.47,32.26,3.73,0.00,0.00,0.13,0.00,0.00,2137,700147,0.99,1.35,0.68,1407,2866,729,1175000,1900000,800000,1.00,0.00,0.00,0.51,0.31,0.04,0.02,0.12,1.00
0,14.99,600,6.28,9.39,3.91,0.00,0.00,0.13,0.00,0.00,2137,1428194,0.98,1.07,0.86,842,1337,379,2268750,8000000,900000,0.75,0.00,0.00,0.46,0.46,0.02,0.04,0.02,1.00
1,24.99,249,7.58,14.28,2.99,1.00,221.86,0.00,0.00,0.14,2446,1055251,0.77,0.92,0.56,43,109,0,1635714,4000000,900000,0.50,0.00,0.00,0.34,0.46,0.04,0.08,0.09,1.00
0,9.99,117,8.33,11.45,5.77,0.00,0.00,0.25,0.00,0.38,2141,2516882,1.07,1.28,0.90,681,1114,137,2550000,8000000,700000,0.50,0.13,0.00,0.32,0.48,0.06,0.13,0.00,0.75
0,9.99,84,4.38,5.23,3.26,0.88,155.63,0.13,0.00,0.00,2145,158874,0.85,0.96,0.70,121,286,1,1193750,1900000,700000,1.00,0.25,0.00,0.45,0.41,0.06,0.08,0.00,0.75
1,9.99,81,3.88,4.87,2.96,0.00,0.00,0.14,0.00,0.29,2453,96964,0.83,0.90,0.68,1663,2537,106,1500000,2000000,1100000,0.50,0.00,0.00,0.55,0.23,0.05,0.18,0.00,1.00
1,24.99,43,6.89,11.04,3.10,0.40,0.20,0.00,0.00,0.00,3435,1322879,0.84,1.12,0.47,1406,2985,0,1050000,1300000,800000,0.25,0.40,0.00,0.23,0.23,0.00,0.03,0.52,0.00
1,24.99,103,5.06,5.33,4.47,0.50,79.75,0.00,0.00,0.00,4296,743688,0.91,1.21,0.59,1998,5545,18,1125000,1800000,550000,0.75,0.00,0.00,0.45,0.38,0.03,0.07,0.07,1.00
0,24.99,190,6.52,12.65,4.12,0.13,1.50,0.00,0.00,0.00,2151,2142142,0.94,1.06,0.75,412,683,188,1437500,4000000,850000,0.63,0.00,0.00,0.46,0.36,0.04,0.10,0.04,1.00
1,24.99,417,4.31,5.04,3.96,0.25,51.00,0.00,0.00,0.25,4307,1119760,0.93,0.97,0.89,2018,3835,95,1137500,2000000,550000,1.00,0.00,0.00,0.39,0.35,0.02,0.18,0.06,1.00
1,24.99,534,4.94,8.94,3.26,0.13,15.88,0.00,0.00,0.38,2154,625613,0.86,1.06,0.62,855,2898,253,1762500,4000000,750000,1.00,0.00,0.00,0.27,0.33,0.00,0.04,0.35,1.00
0,4.99,669,4.25,5.66,1.98,1.00,534.63,0.00,0.00,0.38,2159,573661,0.85,0.98,0.55,170,435,0,1218750,2600000,750000,0.75,0.00,0.00,0.43,0.22,0.02,0.07,0.27,1.00
0,4.99,113,3.83,4.64,2.57,1.00,175.25,0.25,0.00,0.13,2161,245245,0.83,0.94,0.74,26,71,0,1518750,2400000,950000,0.00,0.00,0.00,0.41,0.47,0.02,0.10,0.00,0.88
1,4.99,143,5.07,5.56,4.03,1.00,226.17,0.00,0.00,0.00,2881,133504,0.83,0.87,0.77,21,38,0,2100000,4000000,800000,0.75,0.00,0.00,0.53,0.30,0.03,0.08,0.06,1.00
0,4.99,1001,4.04,7.01,2.34,0.63,288.38,0.13,0.00,0.25,2162,8633945,1.04,1.83,0.79,165,275,0,1100000,1800000,700000,0.00,0.00,0.00,0.46,0.39,0.00,0.14,0.02,0.75
1,9.99,74,6.14,9.89,4.65,0.25,0.75,0.25,0.00,0.25,4324,470145,0.91,1.18,0.78,780,1319,200,1333333,1750000,950000,0.67,0.00,0.00,0.50,0.44,0.03,0.00,0.03,1.00
0,24.99,359,4.10,5.91,2.87,0.13,1.13,0.00,0.13,0.25,2163,317667,0.93,1.02,0.81,3570,7824,1025,1975000,8000000,850000,0.50,0.00,0.00,0.50,0.28,0.00,0.08,0.15,0.88
1,9.99,262,4.14,4.85,3.35,0.50,11.00,0.00,0.00,0.17,2884,920718,0.92,0.98,0.87,119,252,0,1100000,1500000,700000,1.00,0.00,0.00,0.54,0.34,0.02,0.08,0.02,1.00
1,24.99,184,5.15,6.24,4.05,0.20,83.80,0.00,0.00,0.00,3462,807584,0.91,0.97,0.80,2103,8111,330,930000,1300000,700000,1.00,0.00,0.00,0.50,0.39,0.03,0.06,0.03,1.00
0,4.99,46,4.67,6.04,3.60,0.29,22.71,0.29,0.14,0.14,2473,486544,0.95,1.13,0.77,389,837,0,1135714,2000000,550000,0.40,0.29,0.00,0.60,0.40,0.00,0.00,0.00,0.43
1,2.99,135,5.04,8.24,3.45,1.00,318.14,0.00,0.00,0.29,2475,331706,0.83,0.93,0.73,28,88,0,1064285,1900000,600000,0.33,0.00,0.00,0.46,0.34,0.02,0.12,0.07,1.00
0,4.99,102,16.09,81.18,3.74,0.13,0.50,0.00,0.00,0.13,2166,19441569,1.30,2.73,0.86,1267,4728,397,1650000,2400000,900000,0.67,0.00,0.00,0.35,0.47,0.05,0.11,0.02,1.13
1,24.99,81,5.85,11.01,3.60,0.86,159.00,0.00,0.00,0.00,2484,399068,0.92,1.28,0.68,302,1138,0,971428,1200000,800000,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,24.99,373,3.99,5.21,2.61,0.00,0.00,0.13,0.00,0.25,2175,240000,0.92,1.03,0.77,3835,4050,3550,1493750,4000000,750000,0.00,0.00,0.00,0.40,0.43,0.03,0.10,0.03,1.00
0,24.99,277,5.91,12.38,3.43,0.13,11.75,0.13,0.00,0.13,2175,3827599,1.01,1.57,0.62,368,1143,51,1535714,2200000,600000,0.00,0.25,0.00,0.43,0.08,0.00,0.00,0.49,0.50
1,4.99,160,5.21,6.43,2.62,0.43,0.86,0.00,0.00,0.00,2486,550781,0.90,1.11,0.66,436,1016,0,992857,1900000,550000,1.00,0.29,0.14,0.31,0.53,0.01,0.10,0.04,0.71
1,4.99,139,4.69,8.63,1.59,0.25,0.13,0.00,0.00,0.00,2176,577256,0.85,0.99,0.51,343,1047,5,1492857,4000000,850000,1.00,0.00,0.00,0.26,0.42,0.06,0.21,0.06,0.63
1,24.99,181,5.44,6.41,4.66,0.50,46.25,0.00,0.00,0.25,4356,553735,0.88,0.92,0.81,1316,2844,593,1487500,2000000,750000,1.00,0.00,0.00,0.47,0.31,0.00,0.12,0.10,1.00
0,4.99,88,4.71,9.73,1.20,0.63,122.75,0.00,0.13,0.13,2179,576527,0.87,1.07,0.56,80,299,0,1235714,2400000,750000,0.00,0.00,0.00,0.42,0.34,0.04,0.16,0.03,1.00
0,49.99,292,4.47,7.82,2.50,0.00,0.00,0.00,0.00,0.13,2180,40060,0.91,1.25,0.71,110622,111523,110144,1393750,2600000,550000,0.80,0.00,0.00,0.45,0.43,0.00,0.11,0.02,1.00
1,9.99,228,4.33,5.36,3.18,0.60,83.80,0.00,0.00,0.40,3490,129135,0.87,1.02,0.78,183,296,0,1170000,1600000,800000,0.00,0.00,0.00,0.45,0.49,0.00,0.04,0.02,1.00
1,4.99,76,4.61,7.13,1.96,0.50,1.50,0.00,0.00,0.00,4369,505046,0.86,1.21,0.44,530,1825,0,962500,1350000,700000,0.00,0.25,0.25,0.67,0.00,0.00,0.00,0.33,0.00
1,24.99,252,4.15,4.64,3.67,0.20,37.40,0.20,0.00,0.00,3497,486630,0.85,0.92,0.78,646,1794,84,1430000,2400000,750000,0.00,0.00,0.00,0.02,0.06,0.00,0.00,0.92,1.00
1,4.99,148,4.45,6.04,3.06,1.00,378.25,0.25,0.00,0.00,4374,106977,0.82,0.89,0.73,104,188,29,1187500,2000000,550000,0.00,0.00,0.00,0.40,0.46,0.04,0.04,0.06,1.00
1,24.99,351,9.33,17.35,4.71,0.67,70.67,0.00,0.00,0.33,5844,3570525,0.85,1.06,0.67,564,1045,0,17150000,50000000,700000,0.67,0.00,0.00,0.09,0.10,0.03,0.03,0.75,1.00
0,4.99,113,6.74,14.31,3.48,1.00,299.63,0.13,0.13,0.13,2199,159845,0.87,1.16,0.58,105,280,0,2150000,8000000,550000,0.09,0.00,0.00,0.49,0.35,0.01,0.09,0.06,0.75
0,4.99,153,5.45,10.75,3.64,0.88,87.50,0.00,0.00,0.25,2202,275589,0.96,1.98,0.66,33,108,0,1212500,2000000,800000,0.60,0.00,0.00,0.40,0.49,0.02,0.07,0.02,0.75
0,4.99,472,4.72,6.80,3.07,1.00,409.63,0.00,0.00,0.13,2206,136335,0.81,1.22,0.52,184,598,0,1318750,4000000,800000,0.50,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,124,5.33,15.40,0.52,0.50,16.75,0.00,0.13,0.13,2211,241622,0.99,1.94,0.44,255,484,2,1293750,4000000,550000,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,307,4.37,7.13,2.51,1.00,334.00,0.00,0.00,0.25,2213,401277,0.82,0.92,0.68,6,17,0,1062500,1900000,550000,0.67,0.00,0.00,0.44,0.44,0.03,0.08,0.01,1.00
1,4.99,202,6.03,9.94,3.81,1.00,157.33,0.17,0.00,0.17,2951,507859,0.95,1.47,0.77,289,1410,0,2275000,8000000,750000,0.00,0.00,0.00,0.02,0.06,0.00,0.00,0.92,1.00
0,9.99,854,5.79,7.65,3.37,0.50,3.88,0.00,0.00,0.13,2215,1062931,0.92,1.20,0.78,203,748,1,1742857,4000000,750000,0.50,0.00,0.00,0.27,0.51,0.07,0.11,0.04,1.00
0,4.99,436,4.34,5.64,2.68,1.00,224.25,0.00,0.00,0.13,2215,139928,0.79,0.93,0.59,80,253,0,1518750,4000000,950000,0.50,0.00,0.00,0.38,0.42,0.00,0.12,0.08,1.00
0,99.99,411,9.11,17.49,4.82,0.00,0.00,0.00,0.00,0.00,2216,3452220,1.06,1.32,0.76,5298,6854,3167,1037500,2000000,550000,1.00,0.00,0.00,0.50,0.44,0.02,0.03,0.01,1.00
0,9.99,152,5.95,7.27,5.34,0.50,0.50,0.00,0.00,0.25,4433,1853123,0.95,1.03,0.91,207,427,0,1050000,1600000,800000,0.33,0.50,0.00,0.37,0.37,0.00,0.19,0.07,0.75
0,4.99,73,4.29,5.43,3.58,0.71,161.57,0.00,0.00,0.00,2534,128592,1.01,1.90,0.77,133,492,3,1530000,1850000,1200000,0.00,0.14,0.00,0.49,0.49,0.00,0.03,0.00,0.29
1,24.99,84,6.75,10.45,2.34,0.38,1.13,0.13,0.00,0.50,2222,4516107,0.93,1.28,0.57,675,2123,6,1950000,6000000,700000,0.40,0.25,0.00,0.48,0.36,0.05,0.09,0.02,0.63
1,24.99,158,4.67,5.20,3.93,1.00,320.00,0.00,0.00,0.20,3557,291223,0.81,0.89,0.78,3,8,0,1350000,2400000,750000,0.50,0.00,0.00,0.47,0.37,0.06,0.09,0.02,1.20
0,24.99,133,5.49,9.25,3.53,0.13,0.13,0.13,0.00,0.13,2224,263523,0.93,1.25,0.67,2424,2775,1908,1707142,2700000,700000,1.00,0.00,0.00,0.46,0.38,0.01,0.12,0.03,1.00
1,24.99,226,8.19,9.90,6.84,0.25,0.25,0.00,0.00,0.00,4447,511517,0.95,1.06,0.81,848,1516,383,2066666,2800000,700000,0.33,0.00,0.00,0.35,0.52,0.00,0.08,0.04,0.75
0,14.99,602,4.76,5.78,3.72,0.25,8.88,0.00,0.00,0.13,2225,366272,0.84,1.05,0.54,229,791,4,1421428,4000000,700000,1.00,0.00,0.00,0.35,0.33,0.03,0.14,0.15,0.88
1,9.99,888,5.19,7.68,3.05,0.86,12.71,0.14,0.14,0.29,2543,3973823,0.82,0.91,0.69,516,1860,0,1614285,2600000,800000,0.67,0.00,0.00,0.49,0.35,0.06,0.06,0.04,1.00
0,9.99,178,5.78,11.19,3.62,0.00,0.00,0.00,0.00,0.13,2226,111877,0.86,1.06,0.57,20284,25600,5439,1150000,2000000,700000,1.00,0.00,0.00,0.34,0.52,0.02,0.04,0.09,0.50
0,4.99,105,5.50,8.06,3.23,0.13,0.88,0.00,0.00,0.38,2229,188618,0.89,1.08,0.69,677,1221,327,1306250,2000000,750000,0.50,0.13,0.00,0.41,0.41,0.05,0.10,0.02,1.00
1,4.99,391,4.52,5.66,2.84,0.80,115.60,0.00,0.00,0.00,3568,220882,0.82,0.93,0.73,167,454,1,1320000,1900000,1100000,0.00,0.00,0.00,0.13,0.44,0.06,0.22,0.15,0.80
1,24.99,149,6.39,7.26,5.61,0.25,43.50,0.25,0.00,0.00,4465,543397,0.93,1.16,0.78,1506,3829,98,1162500,2000000,800000,0.00,0.00,0.00,0.46,0.38,0.00,0.08,0.08,1.00
0,4.99,138,5.68,10.26,2.00,0.63,18.38,0.13,0.00,0.00,2233,393623,0.89,1.41,0.69,418,2766,3,1231250,2000000,700000,0.00,0.00,0.00,0.38,0.00,0.01,0.03,0.58,0.75
0,4.99,269,4.32,9.41,2.92,0.00,0.00,0.00,0.00,0.00,2235,142709,0.90,1.04,0.74,977,1643,260,1243750,2400000,700000,0.20,0.00,0.00,0.43,0.43,0.00,0.04,0.10,0.63
1,9.99,366,5.69,6.84,3.95,0.50,35.67,0.00,0.00,0.33,2981,1990761,0.90,1.15,0.78,270,1018,0,1383333,2200000,800000,0.67,0.00,0.00,0.49,0.49,0.00,0.02,0.00,0.83
1,9.99,104,4.51,6.47,2.68,0.13,0.38,0.00,0.00,0.00,2236,198518,0.90,1.02,0.77,394,878,8,1287500,2000000,800000,0.75,0.00,0.00,0.48,0.39,0.02,0.09,0.02,1.00
0,49.99,110,6.23,14.09,2.34,0.13,0.13,0.00,0.00,0.00,2237,853256,1.14,3.64,0.30,2139,4204,1372,1100000,2400000,700000,0.50,0.00,0.00,0.34,0.53,0.03,0.05,0.03,0.88
1,4.99,158,4.63,5.77,3.54,1.00,446.75,0.00,0.00,0.00,4478,149261,0.82,0.89,0.73,3,8,0,1075000,1500000,850000,0.80,0.00,0.00,0.47,0.28,0.07,0.12,0.07,0.75
0,4.99,73,5.97,9.79,1.70,0.13,0.13,0.13,0.00,0.00,2239,195915,0.84,1.00,0.57,512,1190,73,1142857,2350000,700000,0.60,0.25,0.13,0.52,0.36,0.04,0.06,0.02,0.00
0,4.99,130,4.42,5.67,3.23,0.25,5.25,0.00,0.00,0.25,2239,122461,0.81,1.10,0.66,285,809,54,1356250,2700000,850000,1.00,0.00,0.00,0.36,0.45,0.02,0.12,0.05,1.00
1,4.99,148,2.17,2.95,1.66,1.00,175.71,0.00,0.00,0.00,2560,88296,0.86,0.94,0.78,21,75,0,1242857,2000000,700000,1.00,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,126,4.94,5.76,4.11,1.00,361.00,0.17,0.00,0.33,2988,92772,0.74,0.89,0.62,39,74,0,1316666,2000000,850000,1.00,0.00,0.00,0.45,0.33,0.04,0.15,0.04,1.00
1,4.99,321,4.40,5.49,2.26,0.83,140.33,0.00,0.00,0.17,2991,256807,0.80,1.01,0.57,138,304,17,1133333,2000000,700000,0.00,0.00,0.00,0.19,0.28,0.00,0.04,0.48,1.00
0,4.99,248,4.14,4.92,3.29,1.00,209.50,0.13,0.13,0.25,2244,269254,0.84,0.92,0.69,14,56,0,1156250,2400000,550000,0.33,0.00,0.00,0.50,0.36,0.05,0.06,0.03,1.00
0,4.99,450,4.35,4.95,3.73,0.13,8.00,0.00,0.00,0.00,2246,57682,0.90,1.09,0.79,374,584,141,1210000,1800000,550000,0.75,0.00,0.00,0.55,0.33,0.00,0.05,0.07,0.75
1,9.99,63,7.00,14.81,4.18,0.25,0.50,0.00,0.00,0.00,4502,91104,0.91,1.13,0.69,2222,3281,872,1300000,1900000,700000,1.00,0.00,0.00,0.50,0.36,0.05,0.09,0.00,1.00
0,49.99,232,5.85,8.44,4.01,0.00,0.00,0.13,0.00,0.25,2259,466547,0.97,1.12,0.75,4893,6934,3393,1356250,2600000,550000,1.00,0.00,0.00,0.39,0.42,0.06,0.11,0.02,1.00
0,9.99,971,5.74,7.51,3.74,0.13,0.50,0.00,0.00,0.13,2259,2078309,0.91,0.96,0.77,632,1450,28,2180000,4000000,800000,1.50,0.00,0.00,0.35,0.44,0.00,0.18,0.04,0.63
1,99.99,228,6.21,7.88,5.22,0.00,0.00,0.20,0.00,0.20,3616,1726435,0.98,1.09,0.86,8922,26554,1565,1560000,4000000,700000,0.50,0.00,0.00,0.40,0.43,0.06,0.07,0.03,1.00
0,9.99,317,7.22,22.89,2.09,0.50,6.13,0.25,0.00,0.13,2261,1661642,0.93,1.74,0.60,1431,3867,0,1037500,1600000,700000,0.80,0.00,0.00,0.45,0.20,0.02,0.07,0.25,1.00
0,4.99,115,5.67,8.19,2.96,0.00,0.00,0.00,0.00,0.00,2262,122092,0.99,1.26,0.73,4976,8880,666,1556250,4000000,550000,0.67,0.00,0.00,0.51,0.34,0.00,0.08,0.08,1.00
0,9.99,199,5.42,7.10,2.12,0.00,0.00,0.00,0.00,0.25,2264,307018,1.02,1.39,0.75,1581,2780,534,1343750,2700000,800000,0.50,0.00,0.00,0.42,0.33,0.02,0.11,0.11,0.88
0,4.99,470,5.36,7.11,3.35,0.75,85.00,0.00,0.00,0.38,2265,164217,0.88,0.99,0.75,235,769,8,1268750,2000000,850000,0.50,0.00,0.00,0.63,0.30,0.01,0.04,0.01,1.00
1,9.99,141,3.87,5.13,2.75,0.80,75.40,0.00,0.00,0.40,3626,145331,0.86,0.94,0.79,475,1657,0,2325000,3650000,1850000,1.00,0.00,0.00,0.38,0.56,0.00,0.06,0.00,0.40
0,24.99,207,9.28,18.83,5.14,0.88,183.63,0.00,0.00,0.00,2266,1190674,0.89,1.05,0.78,90,351,0,1025000,1800000,700000,0.75,0.00,0.00,0.36,0.44,0.00,0.13,0.08,0.88
0,9.99,608,5.09,7.20,3.14,1.00,124.38,0.13,0.00,0.25,2267,863952,0.78,0.93,0.48,104,518,0,1237500,2000000,700000,0.67,0.00,0.00,0.44,0.41,0.06,0.08,0.01,1.00
0,9.99,88,5.53,6.66,4.59,1.00,1110.67,0.00,0.00,0.00,6050,162681,0.85,0.87,0.84,18,36,0,1333333,1500000,1000000,0.00,0.67,0.33,0.52,0.44,0.02,0.00,0.02,1.33
0,9.99,1507,3.53,4.71,2.45,0.86,2.14,0.00,0.00,0.29,2593,24170021,0.87,1.07,0.65,466,1231,0,1521428,2100000,1000000,0.50,0.00,0.00,0.50,0.29,0.06,0.03,0.12,0.86
1,9.99,69,6.73,8.65,5.73,0.40,88.60,0.20,0.00,0.00,3632,108356,0.88,0.99,0.81,1168,3309,0,1850000,4000000,700000,0.50,0.00,0.00,0.48,0.43,0.01,0.05,0.03,1.00
0,9.99,437,8.05,14.45,4.17,0.88,235.25,0.00,0.00,0.25,2271,1314853,0.87,1.28,0.47,34,171,0,2162500,8000000,550000,0.50,0.00,0.00,0.38,0.54,0.03,0.04,0.01,1.00
1,49.99,554,4.56,5.85,2.51,0.20,0.20,0.00,0.00,0.20,3634,2926842,0.86,1.05,0.46,730,1026,453,1550000,2700000,700000,0.00,0.00,0.00,0.38,0.42,0.03,0.05,0.13,1.00
1,9.99,180,4.94,5.95,4.17,0.60,50.20,0.00,0.00,0.20,3636,167553,0.89,1.01,0.77,1069,3245,18,1410000,2000000,800000,0.33,0.00,0.00,0.45,0.48,0.03,0.03,0.00,1.00
0,4.99,133,4.39,7.76,2.98,0.50,79.25,0.00,0.00,0.38,2274,99376,0.80,1.13,0.54,167,821,13,993750,1500000,550000,0.75,0.00,0.00,0.25,0.23,0.00,0.04,0.48,1.00
0,24.99,606,6.02,11.01,3.05,0.50,159.75,0.13,0.00,0.13,2276,511085,0.79,0.95,0.67,354,1091,1,1481250,4000000,550000,0.00,0.00,0.00,0.44,0.04,0.00,0.00,0.52,0.88
1,2.99,203,4.60,6.81,3.08,1.00,6.75,0.75,0.00,0.50,4555,601938,0.78,0.95,0.48,144,289,0,1450000,2700000,800000,0.00,0.00,0.00,0.23,0.61,0.04,0.07,0.04,1.00
1,24.99,154,4.41,5.93,3.64,0.25,0.25,0.00,0.00,0.00,4569,870853,0.85,1.02,0.73,331,665,1,2012500,4000000,850000,1.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,2.99,137,5.94,12.57,3.37,0.75,37.50,0.13,0.00,2.25,2291,369604,0.94,1.14,0.80,464,836,0,1143750,1600000,700000,0.00,0.00,0.00,0.28,0.18,0.02,0.05,0.48,1.00
0,24.99,57,5.05,7.28,1.23,0.38,17.50,0.00,0.00,0.13,2293,1449744,0.86,1.04,0.51,1199,2471,0,1218750,2000000,750000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,4.99,99,2.97,6.06,0.54,0.75,60.63,0.13,0.00,0.25,2294,118415,0.64,0.92,0.28,330,1626,0,2250000,4000000,800000,1.00,0.00,0.00,0.50,0.33,0.03,0.10,0.03,0.50
1,24.99,136,5.55,6.98,4.67,0.00,0.00,0.00,0.00,0.17,3062,291613,0.85,0.98,0.73,761,1447,542,2366666,8000000,800000,0.50,0.00,0.00,0.33,0.36,0.05,0.21,0.05,1.00
0,24.99,183,6.93,9.43,4.70,0.50,21.38,0.13,0.00,0.00,2298,576549,0.88,1.02,0.65,146,339,0,1187500,2000000,550000,0.67,0.00,0.00,0.49,0.35,0.01,0.09,0.05,1.00
0,14.99,97,7.91,15.48,4.66,0.00,0.00,0.13,0.00,0.13,2298,1064270,0.98,1.31,0.79,7750,28997,1349,2700000,8000000,800000,0.75,0.00,0.00,0.41,0.35,0.09,0.09,0.07,1.00
0,49.99,292,6.07,8.41,4.10,0.13,0.13,0.00,0.00,0.00,2299,2756550,1.06,1.23,0.84,2150,2730,1593,1531250,4000000,700000,1.00,0.00,0.00,0.59,0.26,0.03,0.10,0.02,0.88
0,4.99,185,3.89,6.52,2.46,0.63,23.00,0.13,0.00,0.13,2300,152973,0.86,1.06,0.50,287,512,0,1412500,2400000,800000,0.33,0.00,0.00,0.57,0.28,0.02,0.09,0.04,1.00
0,4.99,549,5.82,13.13,2.53,1.00,96.25,0.00,0.00,0.13,2302,104042,0.77,0.91,0.53,23,76,0,1225000,2400000,550000,0.20,0.00,0.13,0.38,0.38,0.06,0.08,0.10,0.88
0,24.99,147,6.14,9.55,3.83,0.14,0.43,0.43,0.00,0.43,2632,185337,0.91,1.21,0.75,789,2540,67,1064285,2000000,700000,0.67,0.00,0.00,0.61,0.29,0.00,0.08,0.02,0.00
0,4.99,125,4.98,6.41,3.97,0.75,89.38,0.00,0.00,0.38,2308,153895,0.85,0.99,0.64,162,339,0,2485714,8000000,1000000,1.00,0.00,0.00,0.43,0.48,0.02,0.07,0.00,1.00
0,4.99,111,4.71,6.62,2.10,1.00,160.00,0.00,0.00,0.00,3078,8212837,0.88,1.20,0.44,194,954,0,875000,1000000,750000,0.14,0.33,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,49.99,65,4.25,5.57,3.35,0.00,0.00,0.00,0.00,0.00,2314,244674,0.86,0.94,0.77,14761,55333,2689,1264285,2000000,850000,0.50,0.25,0.00,0.29,0.54,0.04,0.14,0.00,0.38
0,4.99,103,5.37,9.36,2.97,1.00,248.38,0.00,0.00,0.25,2314,204805,0.88,0.99,0.79,72,182,0,1042857,1650000,750000,0.50,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,874,5.43,6.78,4.00,0.80,3.20,0.00,0.20,0.00,3703,16132720,0.83,0.99,0.71,98,185,0,1450000,2400000,700000,0.50,0.00,0.00,0.53,0.38,0.02,0.04,0.02,1.00
0,24.99,579,6.27,11.52,3.22,0.75,89.25,0.00,0.00,0.38,2316,681521,0.83,1.15,0.60,225,831,2,1237500,2400000,600000,0.00,0.00,0.00,0.47,0.46,0.00,0.06,0.01,1.00
