is_std,ftd_price,max_win_multiplier,avg_total_wins,avg_wager,wildball_silver_rate,wildball_specia_diamond_rate,num_days_ooc_per_day,sum_total_ooc_per_day,avg_win_multiplier,min_win_multiplier,avg_rtp,max_rtp,min_rtp,avg_spins_left_in_bankroll,max_spins_left_in_bankroll,min_spins_left_in_bankroll,we_completed_rate,vault_tier_up_rate,vault_tier_dropdown_rate,wildball_gold_rate,wildball_emerald_ruby_rate,vv_completed_rate,,,,
0,4.99,500,0.33,863406.27,0.47,0.02,0.75,8.88,137.98,43,0.87,1.09,0.59,36,147,0,0,0.5,0.13,0.4,0.11,0.75,,,,
0,99.99,322,0.31,2932954.23,0.45,0.05,0.25,0.38,186.28,107,0.92,1,0.87,20683,48946,74,0.56,0,0,0.36,0.14,0.88,,,,
1,9.99,222.5,0.32,785197.76,0.67,0.04,0.43,0.14,107.4,54.2,0.85,1.16,0.61,114,184,11,0.17,0.29,0,0.19,0.11,0.14,,,,
1,4.99,156.73,0.32,341185.29,0.18,0.18,0.67,2.67,63.61,10.67,0.75,1.38,0.26,161,514,0,0,0.33,0.17,0.36,0.27,0,,,,
0,4.99,126.7,0.61,212352.13,0.33,0.07,1,72.25,60.92,13,0.76,0.93,0.53,18,51,0,0,0.25,0.25,0.53,0.07,0.38,,,,
0,4.99,92.67,0.27,493063.85,0.5,0,1,1,16.38,0,0.26,0.66,0,0,0,0,0,0,0,0.25,0.25,0,,,,
1,24.99,64.1,0.37,7229197.57,0,0,0.67,30,44,29.75,0.7,0.82,0.52,336,1002,1,0,0,0,1,0,0,,,,
1,4.99,94.67,0.36,244042.47,0.45,0.09,0.13,0.13,41.62,5,0.8,1.07,0.42,195,367,38,0,0.25,0.13,0.27,0.18,0.63,,,,
1,4.99,19.35,0.39,459530.96,0,0,1,1,6.24,1.8,0.39,0.56,0.22,0,0,0,0,0.17,0.17,0,0,0,,,,
0,2.99,40,0.41,131523.72,0.25,0,0.29,1,22.71,5.8,0.61,0.83,0.24,7,18,0,0,0,0,0.5,0.25,0,,,,
0,4.99,62.92,0.66,400280.12,0.64,0.09,1,61.33,32.49,5,0.75,0.91,0.52,2,4,0,0,0.5,0.33,0.09,0.18,0.83,,,,
1,9.99,285.57,0.44,403756.51,0.25,0,0.6,6.8,104.83,2.08,0.82,0.99,0.5,18,42,0,0,0,0,0.75,0,0.2,,,,
1,4.99,251.77,0.24,97122.32,0,0,0.83,205.33,177.56,106.27,0.83,0.95,0.66,30,74,0,1,0,0.17,0,0,0,,,,
0,4.99,105.5,0.45,740172.66,0,0,0.25,3,57.5,23.33,1.29,1.62,0.53,327,664,57,0,0,0,0,0,0,,,,
0,9.99,287.07,0.32,251519.73,0.3,0.05,0.86,26.86,119.49,5.07,0.69,1.02,0.41,77,218,0,0,0,0,0.5,0.15,0.43,,,,
0,4.99,224.8,0.27,271746.78,0.54,0.04,1,416.5,118.65,47,0.66,0.96,0.44,0,1,0,0,0.13,0.25,0.43,0,0.63,,,,
1,9.99,117.33,0.34,624824.31,0.44,0,0.33,0.33,68.1,40.96,0.8,0.99,0.64,489,1192,2,0,0.33,0.33,0.44,0.11,0.33,,,,
1,4.99,78,0.49,217297.75,1,0,0.33,0.33,37.8,17.13,0.68,0.77,0.53,12,20,7,0,0,0.33,0,0,0.33,,,,
1,9.99,750,0.45,3091033.02,0.4,0.06,0.57,119.57,252.52,7.3,0.84,1.18,0.41,142,548,0,0,0.29,0.14,0.46,0.08,0.86,,,,
1,24.99,136,0.34,2665607.26,0.4,0,0.67,0.67,79.64,12.93,0.56,0.88,0.19,102,191,0,0,0,0,0.5,0.1,0.67,,,,
0,4.99,250,0.47,976732.67,0.55,0,0.5,4,80,8.91,0.79,1.21,0.47,53,189,0,0.5,0.25,0.13,0.3,0.15,0.75,,,,
0,9.99,150.24,0.39,73653.08,0.67,0,0.2,3.6,81.45,15.9,0.88,1.35,0.43,2538,4489,1780,0,0,0,0.33,0,0,,,,
0,4.99,41.25,0.43,1218536.17,0.75,0,0.75,0.25,18.42,1.55,0.85,2.05,0.18,49,146,0,0,0,0,0.25,0,0,,,,
0,4.99,413.33,0.37,966696.09,1,0,0.13,3,127.46,55.33,0.95,1.05,0.8,256,638,128,0,0.13,0.13,0,0,0,,,,
0,4.99,125.5,0.46,750313.29,0.21,0.05,0.4,0.8,88.97,15.24,0.81,1.12,0.63,213,660,24,0,0.4,0,0.53,0.21,0.2,,,,
1,4.99,160,0.44,298307.16,0.58,0,0.75,24.5,84.57,36.92,0.82,0.9,0.75,154,308,0,0,0,0,0.33,0.08,1,,,,
0,4.99,241.13,0.41,744773.55,0.59,0,0.13,0.13,125.79,50,1.85,2.84,0.79,429,753,21,0,0.25,0.13,0.35,0.06,0.5,,,,
0,4.99,50.36,0.36,440012.8,0,0,1,1,16.11,1.82,0.51,0.78,0.24,47,94,0,0,0.2,0.2,0,1,0.2,,,,
1,4.99,67,0.25,219700.53,0.5,0,1,45.25,31.55,8,0.36,0.47,0.18,0,1,0,0,0.25,0,0.5,0,0,,,,
1,9.99,221,0.34,165699.99,0.35,0.48,0.29,0.86,121.23,59.67,0.85,1.09,0.53,447,977,0,0,0.14,0,0.13,0.03,0.14,,,,
1,2.99,157.13,0.38,585847.11,0.17,0.33,0.5,1,57.55,2.8,0.9,2.28,0.19,299,891,0,0,0.25,0,0.33,0.17,0.25,,,,
0,4.99,142.6,0.34,66478119.99,0.8,0,0.71,14.29,56.92,2,0.67,1.02,0.29,13,26,0,0,0.29,0.14,0.13,0.07,0.43,,,,
0,4.99,56.37,0.41,193532.54,0,0.14,0.5,1.5,39.15,20.07,0.8,1.04,0.61,58,105,5,0,0,0,0.86,0,0.25,,,,
1,4.99,174.53,0.36,501811.99,0,0,0.33,14.33,75.14,10.3,0.79,1.01,0.63,362,764,92,1,0,0,1,0,0,,,,
0,4.99,112.99,0.48,1072382.76,0.7,0,0.33,7,78.26,43.53,0.78,0.94,0.62,4,6,2,0,0.67,0,0.3,0,0.67,,,,
0,4.99,97.37,0.79,348586.03,0,0.67,0.14,0.14,35.65,0.5,0.75,0.94,0.14,43,94,8,0.67,0.29,0.14,0.33,0,0.29,,,,
0,4.99,65.35,0.3,409655.02,0.22,0,0,0,40.86,12.07,1,2.15,0.5,505,727,338,0,0.14,0.14,0.67,0.11,0,,,,
0,4.99,171.67,0.29,130688.15,0.79,0,1,71,51.03,0,0.45,0.82,0,20,70,0,0,0.25,0.13,0.21,0,0.5,,,,
0,4.99,75,0.4,372886.19,0.56,0,1,62.67,26.73,0.03,0.58,0.92,0,0,1,0,0,0.17,0.17,0.44,0,0.5,,,,
0,4.99,28.67,0.31,1000050,0,0,0,0,17.42,5,1.17,2.23,0.47,115,141,100,0,0.2,0.2,0,0,0,,,,
0,24.99,116.33,0.37,1632694.47,0,0,0,0,35.79,0.2,0.51,0.98,0.03,179,459,2,0,0,0,0,0,0,,,,
1,4.99,105.33,0.4,114130.17,0.29,0,0.33,0.33,54,16.67,0.86,1.01,0.65,347,372,313,0,0,0,0.57,0.14,0.33,,,,
1,4.99,254.4,0.4,322571.17,0.55,0.03,1,73.5,149.53,84,0.86,0.97,0.65,79,257,14,1,0.5,0,0.24,0.17,0.5,,,,
1,9.99,134.33,0.24,162677.12,0.63,0,0.5,13.75,113.42,66.67,0.73,0.83,0.65,96,287,0,0,0,0,0.33,0.03,0.75,,,,
0,4.99,50.5,0.46,387026.65,1,0,1,4.33,24.08,3,0.6,0.87,0.34,0,1,0,0,0,0,0,0,0.33,,,,
0,4.99,125.42,0.35,250655.06,0.5,0,1,0.43,38.1,0,0.46,0.92,0,0,1,0,0,0,0,0.5,0,0,,,,
0,4.99,84.07,0.34,97873.22,0.33,0.12,0.2,16.8,70.66,42.75,0.93,1.26,0.72,231,437,103,0,0.6,0.2,0.39,0.17,0.6,,,,
0,4.99,104.37,0.37,1636926.1,0.3,0,0.17,1.17,73.87,41.32,1.19,1.66,0.91,158,240,91,0,0.33,0,0.6,0.1,0.17,,,,
0,9.99,209.34,0.39,294455.52,0.46,0,0.5,1.13,60.61,13.33,0.81,1.17,0.51,36,76,0,0,0,0.13,0.46,0.08,0.38,,,,
1,2.99,144,0.44,146648.08,0.63,0.05,0.25,0.25,94.28,43.33,0.91,1.11,0.72,103,236,6,0,0,0,0.26,0.05,0.75,,,,
0,4.99,193.67,0.32,273713.67,0.47,0.05,1,84.75,66.97,1.1,0.61,0.87,0.19,6,12,0,0.5,0,0.13,0.37,0.11,0.5,,,,
0,4.99,63.38,0.39,176360.53,1,0,0.67,5,35.83,10.4,0.66,0.74,0.54,326,868,0,0,0,0,0,0,0,,,,
1,4.99,54.85,0.37,606563.67,0,0.4,1,14.67,30.35,10,0.74,0.88,0.49,17,49,0,0,0.33,0,0.6,0,0.33,,,,
0,4.99,17.5,0.37,2492937.97,0,0,0.13,0.13,11.23,0.57,0.54,0.79,0.1,7,14,0,0,0,0,0,0,0,,,,
0,4.99,22.73,0.37,540246.08,0,0,1,1,9.68,0.3,0.45,0.68,0.04,0,1,0,0,0,0.33,0,0,0,,,,
0,4.99,47.25,0.79,535427.75,0.38,0.38,1,4.38,28.68,0.8,0.78,0.94,0.14,0,1,0,0,0.25,0.13,0.23,0,0.38,,,,
1,2.99,50,0.28,270899.24,0,0,0.8,23.8,33.52,22.37,0.67,0.88,0.45,11,33,0,0,0.2,0,0,0,0,,,,
0,4.99,64.72,0.41,737692.2,0,1,1,32,18.9,1.6,0.46,0.92,0.23,13,38,0,0,0,0,0,0,0,,,,
0,4.99,170.4,0.42,186284.57,0.57,0.07,0.75,91.25,106.56,25.68,0.77,0.87,0.66,3,8,0,0,0.5,0,0.36,0,0.5,,,,
0,4.99,77.6,0.34,191773.42,0.4,0,0.75,32.5,69.82,66.33,1.02,1.54,0.72,39,75,1,0,0.25,0.25,0.6,0,0.25,,,,
0,4.99,57.5,0.34,235171.75,1,0,0.75,7.5,42.26,23.8,0.87,1.22,0.7,68,146,0,0,0.25,0.25,0,0,0.25,,,,
0,4.99,552.5,0.41,854235.21,0,0,1,9.2,141.57,1,0.76,1,0.23,67,135,0,0,0,0,1,0,0,,,,
1,4.99,365.1,0.45,1788336.96,0.56,0,0.57,0.43,101.95,30,0.91,1.14,0.71,63,190,0,1,0,0,0.36,0.09,1,,,,
0,9.99,58.1,0.42,1032658.05,0.33,0,0.25,0.25,41.03,15.93,0.91,1.13,0.67,62,160,1,0,0.25,0.25,0.67,0,0.5,,,,
0,9.99,45.3,0.4,148210.85,0,0,0,0,25.16,11.77,0.72,1.03,0.59,562,675,448,0,0,0,0,0,0,,,,
1,24.99,135.4,0.48,3699961.24,0.38,0,0.14,0.14,69.59,23.8,0.88,1.02,0.69,195,436,25,0.5,0,0,0.5,0.12,0.86,,,,
0,4.99,122.73,0.34,158287.32,0.52,0.02,0.13,11.63,64.94,1,0.84,1.57,0.28,981,2196,450,1,0.38,0.13,0.43,0.02,0,,,,
0,4.99,83.47,0.35,261689.95,0.2,0.6,0,0,36.97,9.5,0.74,1.03,0.48,290,630,179,0,0,0,0,0.2,0,,,,
1,9.99,576.7,0.34,5064918.6,0.14,0.76,0.67,251,234.97,23.75,0.73,0.95,0.45,15,40,0,0,0.67,0.33,0.07,0.03,1,,,,
0,4.99,63.57,0.44,607745.98,1,0,0,0,28.8,7,0.89,1.54,0.54,477,794,269,0,0,0,0,0,0,,,,
1,24.99,75.96,0.4,241618.28,0.5,0,0.33,1,61.58,34.67,0.75,0.89,0.53,55,94,1,0,0,0,0.5,0,0.33,,,,
0,2.99,150.5,0.31,284505.18,0.21,0.29,0.8,29.4,85.42,56,0.77,0.95,0.61,5,16,0,0,0.2,0.2,0.5,0,1.2,,,,
0,24.99,75.4,0.38,738241.18,0.67,0,0.33,0.67,43.67,21.5,0.72,0.88,0.54,634,1194,277,0,0,0,0.33,0,0,,,,
1,9.99,212.07,0.38,272723.87,0.67,0,0.75,4.25,87.14,2.4,0.72,1.11,0.16,254,1003,0,0,0.25,0.25,0.33,0,0.5,,,,
1,9.99,223.92,0.32,1582359.59,0.33,0.47,0.25,0.25,127.85,22.42,1.42,2.81,0.83,434,746,291,0,0.5,0.25,0.13,0.07,0,,,,
0,4.99,115.9,0.32,100395.89,0.58,0,0.75,84,61.25,3,0.72,0.97,0.37,49,145,0,1,0.25,0.25,0.42,0,0.38,,,,
0,4.99,292,0.32,455176.73,0.34,0.09,0.13,6.38,118.18,16.67,0.9,1.1,0.51,242,395,109,1,0.25,0.13,0.46,0.11,0.88,,,,
0,4.99,134,0.36,191421.48,0.67,0,1,37.33,66.31,27.75,0.84,0.92,0.72,9,27,0,0,0,0,0.26,0.07,0.83,,,,
0,24.99,80.5,0.42,765514.34,0,0,0.25,0.25,49.33,17.5,0.76,0.98,0.54,136,307,0,0,0,0,0,0,0,,,,
0,2.99,330.12,0.41,83763.92,0.37,0.04,0,0,116.75,41.25,1.03,1.38,0.79,2662,3083,2019,0.67,0,0,0.52,0.05,1,,,,
0,2.99,98,0.44,324866.01,0,0.2,0.71,0.43,38.82,5.6,0.75,0.89,0.61,0,1,0,0.33,0.14,0.29,0.6,0.2,0.14,,,,
0,4.99,114.87,0.49,163691.19,0.63,0,1,158.6,75.64,8.08,0.78,0.93,0.59,34,94,0,0,0.2,0,0.25,0.13,0.2,,,,
0,4.99,225,0.35,104938.38,0.54,0,0.13,3.63,132.97,22.16,0.89,1.27,0.37,754,1528,369,0,0.25,0,0.38,0.08,0.75,,,,
1,9.99,191.12,0.41,783415.91,0,0,1,140.5,119.77,10.2,0.72,0.89,0.41,41,154,0,0,0.25,0.25,0,0,0,,,,
0,4.99,1499.75,0.36,380097.87,0.38,0.13,0.5,0.75,426.61,10.1,0.92,1.29,0.65,231,818,13,0,0,0,0.38,0.13,0.25,,,,
0,4.99,45.72,0.27,221048.53,0.4,0,0.75,12.25,32.9,0.8,0.57,0.85,0.08,491,1265,0,0,0,0.25,0.4,0.2,0.25,,,,
0,9.99,70.9,0.33,988516.24,0,0,0.29,0.71,46.82,5.5,0.63,0.98,0.47,35,80,0,0,0.14,0.14,0.83,0.17,0.29,,,,
0,4.99,78.8,0.29,2518787.71,0,0,0.17,0.17,78.8,78.8,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,,,,
0,4.99,100.34,0.39,209251.5,0.55,0.09,0.67,9.17,67.24,37.5,0.84,0.92,0.8,76,295,0,0,0,0,0.36,0,0,,,,
0,4.99,101.67,0.39,187799.94,0.75,0,0.33,0.33,58.31,33.25,0.95,1.05,0.89,554,906,243,0,0.33,0,0.25,0,0,,,,
0,24.99,110.98,0.51,1472455.07,0.43,0.29,0.17,0.33,54.35,10.34,0.79,1.04,0.32,105,246,0,0,0.17,0,0.29,0,0.17,,,,
0,4.99,151.7,0.37,444445.18,0,0,0.14,5,61.9,3.88,1.02,1.87,0.46,126,286,4,0,0.14,0.14,1,0,0.14,,,,
0,4.99,228.8,0.27,921328.78,0,0,1,0.8,82.89,3,0.62,0.86,0.31,0,1,0,0,0,0,0.5,0.5,0,,,,
1,4.99,472.85,0.3,2764004.75,0.67,0,1,32,189.3,10.33,0.68,0.96,0.14,0,0,0,0,0,0,0.33,0,1,,,,
1,4.99,37.6,0.35,2411233.69,0,0.25,0.43,0.14,18.72,0,0.61,1.19,0,33,112,0,0,0.29,0,0.75,0,0.29,,,,
0,4.99,25,0.3,468684.61,1,0,0.33,0.33,25,25,0.54,0.54,0.54,4,4,4,0,0,0,0,0,0.33,,,,
0,4.99,33.33,0.38,2087263.91,0.5,0,0.25,0.38,14.87,1.33,0.54,0.87,0.31,32,66,1,0,0.13,0.13,0.25,0.25,0.38,,,,
0,4.99,223.12,0.38,249244.06,0.33,0,1,5.67,82.85,3.75,0.64,0.88,0.34,0,1,0,0,0.33,0.33,0.67,0,0,,,,
0,24.99,149.8,0.34,148948.03,0.67,0,0.13,1.75,63.87,5.11,0.6,1.18,0.24,4001,10506,1841,0,0.38,0.13,0.22,0.11,0.5,,,,
0,2.99,18.87,0.29,361608,0,0,1,0.75,8.43,0.33,0.35,0.73,0.03,2,5,0,0,0.13,0.13,0,0,0,,,,
0,24.99,57,0.4,2108316.06,0,0,0.6,1.2,23.44,0.23,0.88,3.16,0.08,420,1621,0,0,0.2,0.2,1,0,0,,,,
0,4.99,116.3,0.37,263420.63,0.26,0.07,1,328.63,92.7,50.87,0.83,0.94,0.73,5,10,0,0,0.25,0,0.57,0.1,1,,,,
1,2.99,66.23,0.52,269873.33,0,0,0.8,14,36.46,9.63,0.78,0.95,0.53,0,0,0,0,0,0,0,0,0,,,,
0,4.99,769,0.41,21985796.44,0,0,0.75,14,239.05,15.34,0.87,1,0.51,65,191,0,0,0,0.25,0,0,0,,,,
1,9.99,31.25,0.77,361622.41,0,0,0.67,0.67,20.82,11.2,1.11,1.82,0.73,47,95,0,0,0,0,1,0,0,,,,
1,4.99,225.43,0.58,407995.27,0,0.13,0.67,39.67,121.73,12.75,0.87,0.91,0.8,4,11,0,0.5,0,0,0.88,0,0.67,,,,
0,9.99,141.5,0.35,349658.38,0,0,0.67,2.67,92.75,44,0.81,0.88,0.74,13,15,12,0,0.33,0,0.67,0.34,0,,,,
0,4.99,70,0.41,952941.66,0.5,0,0.67,0.33,28.51,2.2,0.55,0.89,0.37,28,56,0,0,0,0.33,0,0.5,0,,,,
0,9.99,61.93,0.39,233043.68,0,0,0.71,1.86,19.56,0.2,0.54,0.89,0.07,12,24,0,0,0,0.14,0,0,0,,,,
1,9.99,286.07,0.36,358918.61,0.25,0,0.29,0.57,65.76,1.33,0.6,1.2,0.11,69,184,0,0,0.29,0.29,0.63,0.13,0.29,,,,
0,9.99,250,0.67,1530056.05,0.5,0.5,0,0,64.87,6.83,0.94,1.34,0.5,457,600,338,0,0.25,0.13,0,0,0,,,,
1,4.99,366.67,0.36,614270.31,0.38,0.13,0.17,14.67,154.31,5.33,0.79,1.67,0.3,354,2079,1,0,0,0,0.25,0.25,0.5,,,,
1,4.99,114,0.44,71192.29,0.4,0.2,1,41.5,56.29,2.25,0.67,0.9,0.12,96,334,0,0,0,0,0.2,0.2,0,,,,
0,4.99,93.6,0.39,247022.78,0.33,0,0.5,1.5,59.79,5.4,0.81,1.11,0.44,230,424,0,1,0,0,0.67,0,0,,,,
1,24.99,252.16,0.35,2135150.69,0.82,0,0.33,10.33,130.58,52.64,0.8,0.98,0.51,102,150,8,1,0.33,0,0.18,0,0.67,,,,
0,24.99,107,0.43,1884127.29,0,0,0.5,2.63,48.5,2,0.73,1.43,0.31,276,1010,1,0,0.25,0.13,0,0,0,,,,
1,9.99,310.5,0.36,259581.25,0.32,0.08,0.67,22.17,148.67,45.36,0.83,0.92,0.69,60,112,0,0.2,0.17,0,0.45,0.15,1.17,,,,
0,9.99,20.33,0.43,3660770.92,1,0,0,0,12.05,3.2,0.76,1.14,0.47,42,64,28,0,0,0,0,0,0,,,,
0,9.99,162.4,0.34,377363.99,0.48,0.05,0,0,93.4,44.67,0.89,1.23,0.63,274,634,108,0.4,0,0,0.43,0.05,0.75,,,,
0,4.99,155,0.3,278616.31,0.14,0.28,0.83,5.17,53.44,0.53,0.64,1.37,0.13,33,67,0,0,0.5,0.17,0.57,0,0.17,,,,
1,9.99,277,0.37,344251.28,0.57,0.04,1,156.67,166.62,83.6,0.81,0.89,0.68,16,33,0,0,0,0,0.29,0.11,1,,,,
0,9.99,185.43,0.48,462230.34,0.21,0.46,0.13,0.13,98.62,25.2,1,1.71,0.64,1385,2931,5,0.14,0,0,0.21,0.11,1,,,,
0,9.99,58.07,0.42,132739.5,0.75,0,0.2,0.2,29,6.4,0.84,1.59,0.46,678,711,643,0,0,0,0.25,0,0,,,,
0,4.99,35,0.38,457818.58,0,0,0.25,0.25,21.15,0.25,0.53,0.72,0.17,85,157,0,0,0,0,0,0,0,,,,
0,9.99,67,0.44,555925.45,0,0,0,0,45.66,23.33,0.89,1.05,0.74,373,647,179,0,0,0,0,0,0,,,,
1,24.99,158.33,0.37,665410.41,0.5,0.06,0,0,91.73,48,0.81,0.95,0.73,1362,5440,223,0,0,0,0.39,0.06,0.33,,,,
1,4.99,170.23,0.38,2038021.11,0.25,0,0.25,9.75,107.47,62.91,1.1,1.28,0.91,263,437,102,0,0,0,0.5,0.25,0,,,,
0,2.99,445,0.4,1286558.17,0.35,0.08,0.63,8.63,107.5,9.2,0.89,1.62,0.47,55,160,0,0.2,0,0,0.39,0.17,0.75,,,,
0,4.99,1500,0.48,160163.69,0.34,0.06,0,0,237.49,15.34,0.8,1.04,0.48,254,501,67,0,0,0,0.53,0.06,0.5,,,,
0,4.99,96,0.26,1204916.84,0,0.2,0.4,0.6,94.2,92.4,0.76,0.82,0.69,77,142,13,1,0,0,0.6,0.2,0.2,,,,
1,9.99,460,0.39,393611.82,0.5,0.05,1,70.8,144.02,32.5,0.78,0.83,0.69,28,44,0,0,0,0,0.4,0.05,1,,,,
0,2.99,117.33,0.34,105821.04,0.83,0,0.4,3.4,71.33,17.2,0.61,0.82,0.31,51,197,0,0,0,0,0.17,0,0,,,,
0,4.99,97.27,0.33,70584.17,0.5,0,0.75,23.75,43.91,10.33,0.41,0.5,0.24,0,1,0,0,0.25,0,0.5,0,0.25,,,,
1,24.99,200,0.39,8068407.45,0.42,0,0.67,3,136.82,100,0.88,0.96,0.82,1149,3363,0,0,0.67,0,0.47,0.11,1,,,,
0,4.99,106.8,0.35,559257.41,0.33,0,1,43,23.15,0.4,0.43,0.85,0.1,0,0,0,0,0.4,0,0.33,0.33,0.2,,,,
0,4.99,1146.77,0.38,7828583.47,0.37,0.05,0.17,0.83,357.17,26.27,1.1,2.37,0.68,480,2568,30,0,0.17,0.17,0.42,0.16,0.5,,,,
0,4.99,25,0.33,193092.41,0,0,0.67,1,14.75,4.5,0.49,0.55,0.43,0,0,0,0,0,0,1,0,0,,,,
1,4.99,124,0.44,140241.31,0.37,0.16,0.5,7.17,78.51,27,0.98,2,0.52,146,281,0,0,0.17,0,0.42,0.05,1,,,,
0,4.99,91.6,0.36,759537.15,0,0.5,0.5,0.13,26.84,2.32,0.7,1.63,0.17,26,124,2,0,0.25,0.13,0.5,0,0.13,,,,
0,24.99,290,0.37,439390.44,0.5,0,1,2.63,47.06,0.67,0.38,0.79,0.06,1,3,0,0,0.25,0.13,0.5,0,0.13,,,,
0,24.99,125.2,0.51,81528.01,0,0,0,0,77.32,38.07,0.89,1.25,0.57,14823,17555,4935,0,0,0,0,0,0,,,,
1,4.99,39.22,0.55,387909.54,0.5,0,1,10,18.94,7.6,0.63,0.67,0.6,0,1,0,0,0,0,0.5,0,0,,,,
0,24.99,146.65,0.36,616318.23,0.25,0,0,0,57.82,7.1,0.76,1.19,0.42,2525,3458,374,0.5,0,0,0.54,0.21,0.88,,,,
0,4.99,67.33,0.4,368868.42,0.43,0.14,0.2,0.4,52.19,39.23,0.79,1.01,0.65,22,36,0,0,0,0.2,0.43,0,0.4,,,,
0,4.99,187.5,0.37,744511.19,0.5,0,0.67,24,95.45,3.41,0.63,0.9,0.36,0,1,0,0,0,0,0.25,0.25,0.33,,,,
1,4.99,122.24,0.4,1964703.3,0.5,0,0,0,87.27,32.3,0.96,1.19,0.76,156,389,16,0,0,0,0,0.5,0.33,,,,
1,4.99,176.8,0.3,1886162.24,0.5,0.2,1,38.33,90.3,17.42,0.79,0.93,0.51,0,0,0,0,0.67,0,0.3,0,0.33,,,,
0,4.99,50,0.55,841963.71,0,0,0,0,37.4,24.8,0.94,1.11,0.77,164,229,100,0,0,0,0,0,0,,,,
0,4.99,153.6,0.53,164140.51,0.43,0,0.83,58,65.55,25.24,0.9,1.08,0.75,57,158,0,0,0.33,0.17,0.43,0.14,0.67,,,,
0,4.99,160.4,0.4,231144.29,0,0,0.13,0.13,101.56,50,0.98,1.17,0.87,403,606,207,0,0,0,0,0,0,,,,
1,4.99,44.5,0.32,278702.51,0,0.67,0.2,0.2,18.52,0.6,0.47,1.02,0.08,54,184,1,0,0,0,0.33,0,0,,,,
1,9.99,160.91,0.37,224307.72,0.36,0,1,135.67,95.19,27.5,0.76,0.81,0.67,1,4,0,0,0,0,0.36,0.27,1.33,,,,
1,4.99,104.27,0.45,255907.67,0.67,0,1,49.33,38.66,2.12,0.55,0.77,0.34,0,0,0,0,0.33,0,0.33,0,0.33,,,,
0,2.99,105.2,0.37,126162.01,0.33,0.53,0.88,126.5,74.96,30.6,0.85,0.95,0.76,93,278,0,0,0.38,0.13,0.08,0.06,0.38,,,,
0,9.99,63.2,0.36,124020.36,0.89,0,1,25,32.91,12,0.62,0.81,0.41,3,9,0,0,0.25,0.25,0.11,0,0.25,,,,
0,9.99,116.36,0.42,588959.59,0.33,0.33,0.25,0.25,26.24,2.84,0.66,1.24,0.37,35,93,0,0,0,0.13,0.33,0,0.25,,,,
1,9.99,183.3,0.43,511363.75,0.54,0.46,0.5,0.25,120.62,49.92,0.91,1.03,0.74,342,889,0,0,0.5,0,0,0,0.5,,,,
0,9.99,202.6,0.37,915453.34,0.22,0,0.25,0.38,78.39,6.2,0.87,1.54,0.31,476,1719,0,0,0.13,0.13,0.67,0.11,0,,,,
1,24.99,890.8,0.36,7477500.64,0.21,0,0.2,0.2,233.65,19.87,1.04,1.77,0.56,584,1364,61,0.5,0.2,0,0.5,0.28,0.6,,,,
0,4.99,50,0.39,634801.54,0.56,0,0.43,0.14,19.52,1.44,0.61,1.1,0.15,42,102,0,1,0.29,0.14,0.44,0,0.29,,,,
0,4.99,84.68,0.3,472601.56,0.29,0.04,1,200.29,62,4.82,0.78,1.31,0.31,8,25,0,1,0.29,0.14,0.58,0.08,0.29,,,,
1,4.99,46.14,0.28,808659.6,0,0,1,1.33,16.38,0,0.42,0.82,0,0,0,0,0,0,0,1,0,0.33,,,,
1,4.99,216.5,0.37,211248.24,0.5,0.25,0.75,88.25,111,19.17,0.85,0.99,0.62,138,367,0,0,0.25,0,0.25,0,0,,,,
0,9.99,166.07,0.38,1509776.46,0.47,0.06,0.29,0.14,72.86,6.07,0.85,1.65,0.35,142,300,3,0,0.29,0.14,0.41,0.06,0.57,,,,
1,4.99,130.4,0.48,690111.02,0,0,0.5,2.75,86.1,50.5,0.92,1.14,0.67,181,284,0,0,0,0,1,0,0,,,,
0,4.99,55.67,0.4,110159.33,0.5,0,0.86,12.86,20.65,4,0.49,0.78,0.21,0,0,0,0,0,0,0.5,0,0.14,,,,
0,4.99,117.07,0.49,359646.63,0.71,0,0.2,3,75.29,22,1.01,1.25,0.77,140,296,20,0,0.4,0,0.29,0,0.4,,,,
1,9.99,98,0.3,625044.4,0.8,0,0.2,3.8,32.62,4,0.53,0.96,0.13,52,153,3,0,0.2,0.2,0.2,0,0.2,,,,
0,4.99,110.8,0.49,1270140.97,0,1,0.25,0.5,44.13,5,0.67,0.97,0.34,31,69,0,0,0.13,0,0,0,0,,,,
0,4.99,102.33,0.3,295808.71,0.33,0,0.8,21,55.61,23.6,0.82,1.31,0.54,81,196,0,0,0.2,0.2,0.67,0,0.2,,,,
0,4.99,30.73,0.36,233529.87,1,0,1,30.33,22.36,14.13,0.63,0.77,0.34,0,0,0,0,0,0,0,0,0,,,,
1,24.99,307.2,0.41,203336.84,0.39,0,0.17,0.5,156.3,67.6,0.86,1.08,0.67,2947,6116,1708,1,0,0,0.5,0.12,1,,,,
0,4.99,256.88,0.33,2281644.37,0.35,0.05,0.25,9.63,106.97,26.75,0.84,1.16,0.53,203,499,0,0.67,0,0,0.54,0.05,0.63,,,,
0,9.99,160,0.33,239999.7,0.44,0.11,0.33,0.33,70.73,4.2,0.79,1.28,0.45,786,906,607,0,0,0,0.44,0,0,,,,
